persona,class_type,credit_price,current_streak,social_score,days_since_last_booking,prob,booked
Boxing Baddie,Boxing,9,64,0.21966782170756605,2,0.7242883295292257,1
Lagree Loyalist,Yoga Sculpt,16,62,0.45637636806606796,4,0.5224413678909219,1
Boxing Baddie,Heated Mat Pilates,15,87,0.6944381462613672,10,0.43296087795904237,0
Mindful Muse,Heated Mat Pilates,14,52,0.3941009251242271,2,0.4624807522122324,1
Mindful Muse,Heated Mat Pilates,10,40,0.19362370063129408,29,0.208737792290713,1
Lagree Loyalist,Yoga Sculpt,18,92,0.3994380548733598,9,0.47144680775001113,1
Balanced Burner,Lagree,9,10,0.21176960956429836,4,0.4239768204603111,1
Boxing Baddie,Lagree,14,7,0.141784933165515,12,0.2165123798481502,1
Boxing Baddie,Boxing,9,29,0.9635258561364719,27,0.4434339298330632,1
HIIT Hustler,Boxing,20,78,0.7666946232458169,8,0.3049170087835307,0
Boxing Baddie,Lagree,9,81,0.11416373529740675,20,0.3466226448211356,0
Balanced Burner,Boxing,12,24,0.05691437120047149,29,0.14517886818153758,0
HIIT Hustler,HIIT,15,63,0.546734460859519,18,0.42678520285589,0
Balanced Burner,Boxing,15,59,0.7272573211731734,5,0.3924982913954742,0
Pilates Princess,Lagree,6,10,0.42216706252848746,19,0.45787100663074337,1
Boxing Baddie,Boxing,8,47,0.5445298222308053,22,0.5138127123803085,1
Pilates Princess,Lagree,15,50,0.7816428120988346,9,0.4977053676219106,0
Mindful Muse,Lagree,16,72,0.7997528905086793,26,0.22651434573964707,1
Mindful Muse,Heated Mat Pilates,9,31,0.8205500496171617,11,0.4611335721266997,0
Lagree Loyalist,Reformer Pilates,19,11,0.9053781310106632,26,0.1996036932639416,0
Boxing Baddie,Lagree,17,41,0.5508348966320695,25,0.1590140284364333,0
HIIT Hustler,Reformer Pilates,13,22,0.9922438211966457,28,0.16961942713506828,0
Pilates Princess,Boxing,14,87,0.5232626980052814,23,0.3604598901224935,0
Balanced Burner,Lagree,6,82,0.5767839741479348,29,0.3000699457111067,1
Boxing Baddie,Heated Mat Pilates,19,73,0.3366436096255524,2,0.37879212531119566,1
Lagree Loyalist,Heated Mat Pilates,17,81,0.4550424131191393,4,0.5401696023338487,0
Balanced Burner,Boxing,8,14,0.22531325140824987,6,0.4249694160949298,0
Pilates Princess,Boxing,8,93,0.8893838298479623,21,0.5547031370453201,0
Boxing Baddie,Boxing,17,46,0.4219912915156526,29,0.25256015781327285,0
Pilates Princess,Reformer Pilates,13,97,0.7013632546460713,25,0.5855699945746392,0
Boxing Baddie,Heated Mat Pilates,10,41,0.6664073457335896,27,0.24089182305460505,0
Boxing Baddie,HIIT,10,38,0.5253451934019838,28,0.21495245759710693,0
Pilates Princess,Yoga Sculpt,16,12,0.9129895176658197,1,0.546489025913045,0
Pilates Princess,Yoga Sculpt,20,41,0.6939666166237936,26,0.2061948075910343,1
Balanced Burner,Boxing,13,22,0.5766466900097105,7,0.35274247352974974,1
Lagree Loyalist,Lagree,18,44,0.9244417046177871,17,0.553955348531321,1
Pilates Princess,Heated Mat Pilates,11,21,0.9248055165256831,10,0.5467140538610041,0
Mindful Muse,Yoga Sculpt,11,59,0.3722246507671466,20,0.5057222152347219,1
Lagree Loyalist,Reformer Pilates,20,26,0.5639418664626359,12,0.29867091479120506,0
Mindful Muse,Reformer Pilates,12,51,0.8221365253982436,18,0.348612119233732,0
Balanced Burner,Boxing,15,68,0.7530790693340855,24,0.20848590019579047,0
Pilates Princess,Reformer Pilates,6,10,0.5086831240446495,18,0.6735623412190772,0
Lagree Loyalist,Lagree,14,39,0.9320678005573511,28,0.48781258459041393,1
Pilates Princess,Yoga Sculpt,10,5,0.4049613021566568,11,0.469408420692235,0
Boxing Baddie,Yoga Sculpt,13,66,0.008574931400399777,18,0.26081969445336944,0
Pilates Princess,Yoga Sculpt,17,31,0.9404429486461506,28,0.24328031937871317,0
Lagree Loyalist,Reformer Pilates,15,73,0.088522921622888,9,0.44697853400332604,1
Pilates Princess,Boxing,18,39,0.8188005880773163,6,0.46615192213032763,0
Pilates Princess,Reformer Pilates,11,19,0.8070372729429648,16,0.64988156063909,1
HIIT Hustler,Lagree,17,17,0.5467311282772915,3,0.30428387165717014,1
HIIT Hustler,Boxing,11,97,0.9889697816361849,15,0.43676317695261446,0
Lagree Loyalist,HIIT,9,81,0.5372261041455891,23,0.47510451940405835,1
Lagree Loyalist,Yoga Sculpt,8,1,0.5631201923997969,26,0.3112830204992227,0
Boxing Baddie,Lagree,7,12,0.17207112430006455,23,0.22864741417428233,0
Boxing Baddie,Reformer Pilates,15,55,0.12291568321453161,10,0.30078928935819876,0
Pilates Princess,HIIT,16,45,0.35853766630156014,1,0.5185586784831128,1
Mindful Muse,Heated Mat Pilates,17,61,0.8041328068218858,13,0.32687639405769753,0
Lagree Loyalist,HIIT,9,76,0.49172200222738205,23,0.45835500337383683,0
Pilates Princess,Lagree,20,46,0.8260552753581833,15,0.33026818225306925,0
Mindful Muse,HIIT,19,58,0.2779023406970961,17,0.212346472272104,0
HIIT Hustler,Reformer Pilates,20,89,0.20385767188183612,4,0.3283091051508136,0
Boxing Baddie,HIIT,18,63,0.3466442285032205,13,0.25928696039263244,1
Lagree Loyalist,Reformer Pilates,6,11,0.8376182559187065,2,0.6922311576957066,1
Pilates Princess,HIIT,11,11,0.7042653469942612,17,0.4199771177911508,0
HIIT Hustler,Lagree,16,11,0.7027964645793359,9,0.2607332310924778,1
Balanced Burner,Heated Mat Pilates,12,22,0.6482718296682423,12,0.5111185540137324,1
HIIT Hustler,Yoga Sculpt,10,17,0.2687625633316044,12,0.3099461145625822,0
Pilates Princess,HIIT,15,23,0.8756214855986303,29,0.2502669133116105,0
Boxing Baddie,Heated Mat Pilates,15,46,0.4535354440919782,27,0.16669522896882094,0
Mindful Muse,HIIT,15,90,0.25259819130538474,29,0.1963980293068541,0
Balanced Burner,Boxing,6,69,0.09615198307294404,1,0.5851243604267365,1
Balanced Burner,Heated Mat Pilates,8,39,0.9863010912654917,0,0.7596735013052842,0
Boxing Baddie,Reformer Pilates,11,44,0.4031597049400144,1,0.49189567295359504,1
Balanced Burner,Heated Mat Pilates,12,66,0.7020873363146302,18,0.49515670171459936,0
Lagree Loyalist,Yoga Sculpt,14,61,0.9294341373328959,3,0.6400682733261468,1
Pilates Princess,Heated Mat Pilates,17,57,0.03108519052467107,29,0.18101921966242715,1
Balanced Burner,Yoga Sculpt,17,94,0.8960508781327438,20,0.24579159321676594,1
HIIT Hustler,Yoga Sculpt,7,95,0.9097597069867185,28,0.3493103341939012,0
Mindful Muse,Heated Mat Pilates,8,91,0.21902789711157922,15,0.46098228020597776,1
Pilates Princess,Yoga Sculpt,20,53,0.33089228031019324,3,0.42078447947200864,1
Boxing Baddie,Yoga Sculpt,18,8,0.8834258510534138,16,0.19367786034160342,0
HIIT Hustler,Boxing,9,33,0.49587634202274034,4,0.46499807048059544,1
Lagree Loyalist,Reformer Pilates,10,59,0.8271733603469602,4,0.6831539042471926,1
Balanced Burner,Lagree,19,26,0.006466530435813134,24,0.1102627499658091,0
HIIT Hustler,Reformer Pilates,18,26,0.47935145615732466,15,0.1878266158988761,0
Pilates Princess,Lagree,12,59,0.5300559660177646,3,0.6106458871397101,1
HIIT Hustler,Lagree,19,24,0.6301130992022986,24,0.12314640906791978,0
Lagree Loyalist,Reformer Pilates,11,82,0.4025357697450368,29,0.34694874942215714,0
Mindful Muse,Yoga Sculpt,17,77,0.016532925127904052,2,0.6007552964705444,1
Balanced Burner,Boxing,10,39,0.5054637475066416,25,0.2308778750397645,0
Pilates Princess,Reformer Pilates,18,82,0.5582776372171274,7,0.6679968095201819,1
Balanced Burner,Yoga Sculpt,11,75,0.3596893952808622,25,0.24102042578157243,0
Balanced Burner,Reformer Pilates,19,94,0.9058329771944943,11,0.3040152029659767,1
Boxing Baddie,Reformer Pilates,18,35,0.29491325208299457,8,0.25397119178365735,0
Balanced Burner,Boxing,6,24,0.04402667784662051,25,0.2503414600491092,0
HIIT Hustler,HIIT,13,57,0.8537392080948256,0,0.6931998456158633,1
HIIT Hustler,Heated Mat Pilates,12,60,0.9937393058299606,11,0.40326524218637483,0
Mindful Muse,Reformer Pilates,19,51,0.8171162083478225,28,0.15615054726841618,0
Lagree Loyalist,Heated Mat Pilates,8,5,0.21287062069882112,29,0.24558905146199256,0
Pilates Princess,Yoga Sculpt,7,13,0.18365103641583191,5,0.5858475642710533,1
HIIT Hustler,HIIT,14,6,0.08699957976024564,24,0.2588603914227714,0
Balanced Burner,Boxing,10,92,0.8794948305165441,0,0.6044037822084077,1
Lagree Loyalist,HIIT,14,89,0.7432073729964176,1,0.6873854904698343,0
Pilates Princess,Lagree,20,33,0.9354207192304128,4,0.4582748539280674,1
Pilates Princess,Boxing,20,35,0.6601007123377711,14,0.3111068742236373,1
Pilates Princess,Boxing,20,50,0.042536058931987086,7,0.33654437236894097,0
Pilates Princess,Heated Mat Pilates,20,74,0.31678406578455787,10,0.3608658776807882,1
Mindful Muse,HIIT,14,75,0.6063793633999819,4,0.49313836713459347,1
Pilates Princess,Yoga Sculpt,8,80,0.4995137317733984,15,0.5645765231136245,0
Lagree Loyalist,Lagree,8,86,0.08755807125201209,21,0.6571309781418909,0
HIIT Hustler,HIIT,18,30,0.030348288280498847,17,0.29506799843838366,0
Lagree Loyalist,Yoga Sculpt,20,81,0.28854191936316653,22,0.25371900020736676,0
Balanced Burner,Heated Mat Pilates,19,52,0.6874917949234622,6,0.48656511927726503,1
Boxing Baddie,Yoga Sculpt,14,60,0.9451097921029497,9,0.43599186162775844,1
Mindful Muse,Yoga Sculpt,8,25,0.6553656276834223,26,0.4680800327877223,1
Mindful Muse,Yoga Sculpt,12,86,0.02928688400880375,6,0.660991265599489,1
Balanced Burner,Reformer Pilates,8,49,0.8414368251141321,28,0.26065461703735593,0
Lagree Loyalist,Boxing,6,7,0.06144145904768894,5,0.5406264572430325,0
Lagree Loyalist,HIIT,16,22,0.7215047045325541,25,0.24580782514972807,0
Balanced Burner,Yoga Sculpt,17,74,0.44644905777750343,28,0.14728382054538322,0
Boxing Baddie,Lagree,20,94,0.2546651050679385,18,0.2267652325590658,1
Pilates Princess,Reformer Pilates,8,18,0.6530225609835879,15,0.6956167535069322,1
Pilates Princess,Yoga Sculpt,10,21,0.7050075394455828,0,0.6586994222244709,1
HIIT Hustler,Yoga Sculpt,18,40,0.5121517564227692,10,0.24855115197336064,0
Lagree Loyalist,Boxing,15,80,0.7976533351552274,3,0.6384382233142306,0
Lagree Loyalist,HIIT,13,48,0.23822703635594578,13,0.41021811448561085,1
Balanced Burner,Reformer Pilates,12,56,0.33674105849497193,4,0.4307044286269975,0
Balanced Burner,Yoga Sculpt,15,90,0.6465312002244817,29,0.1815263115330875,0
Pilates Princess,Yoga Sculpt,6,30,0.4756779822686553,3,0.680884371611492,1
Lagree Loyalist,Heated Mat Pilates,19,16,0.07975275552957484,17,0.1987463226635583,0
Lagree Loyalist,Lagree,18,16,0.12490377587163959,11,0.4533714505508368,0
Mindful Muse,Lagree,7,97,0.777967792527292,19,0.49579687826136076,0
HIIT Hustler,HIIT,14,98,0.7385871274474953,3,0.6979544772576193,1
HIIT Hustler,Reformer Pilates,15,10,0.8119928304910129,12,0.25229638209577865,0
Pilates Princess,Boxing,16,83,0.11749864655382758,23,0.2776294994877635,1
Boxing Baddie,Boxing,17,59,0.32830470682104873,17,0.39775031804088845,1
Lagree Loyalist,Yoga Sculpt,13,3,0.7780916386457735,29,0.23162734817463618,1
Mindful Muse,Boxing,7,57,0.2794210791585432,20,0.3760773485213034,0
Lagree Loyalist,Reformer Pilates,8,2,0.02448039944353153,11,0.4111261795606015,0
Balanced Burner,HIIT,20,71,0.7906305710351426,5,0.31912174757947326,0
Pilates Princess,Heated Mat Pilates,13,99,0.34981888715530896,21,0.3964950809818418,0
Boxing Baddie,HIIT,9,35,0.5096003047305722,11,0.4012643252929244,0
HIIT Hustler,Lagree,7,42,0.06637818006976404,27,0.23217212968335446,0
Lagree Loyalist,Heated Mat Pilates,18,82,0.29105557911841806,2,0.5226428392042439,0
Boxing Baddie,Yoga Sculpt,9,19,0.8300263243421795,20,0.302802734807458,1
Pilates Princess,HIIT,20,4,0.1097614464833031,3,0.33735149853425156,0
HIIT Hustler,Reformer Pilates,11,89,0.6950103224935701,1,0.574809920125489,1
Lagree Loyalist,Reformer Pilates,19,85,0.36482841936603483,0,0.5446053632316232,1
Mindful Muse,Lagree,13,54,0.3714009527783929,14,0.33907038981666904,0
Pilates Princess,Lagree,8,25,0.16511405292006742,2,0.614805374571271,0
Lagree Loyalist,Boxing,10,49,0.01659224616320576,13,0.43830483519214364,0
HIIT Hustler,Lagree,8,73,0.4665483528156573,24,0.31237580503453694,0
HIIT Hustler,Lagree,13,87,0.9834847958568059,13,0.40469153586773576,0
Mindful Muse,Yoga Sculpt,13,51,0.8343683597735763,27,0.4133211539799936,1
Pilates Princess,Heated Mat Pilates,11,99,0.46977884696034444,20,0.4625426655570611,0
Pilates Princess,Boxing,15,95,0.6078959462385609,12,0.4947371876462525,0
Boxing Baddie,Lagree,16,60,0.6431839242724955,25,0.20287717363310764,0
Lagree Loyalist,HIIT,6,88,0.8736809745287113,2,0.8097225803156519,0
Boxing Baddie,Yoga Sculpt,16,14,0.5855961598272034,4,0.3183853732504961,1
HIIT Hustler,Heated Mat Pilates,8,52,0.9273152238676274,4,0.5503771294374648,1
HIIT Hustler,Yoga Sculpt,12,33,0.6912458745698735,14,0.3054185638639525,0
Mindful Muse,Reformer Pilates,18,15,0.17570215822279345,5,0.28298169905328,0
Mindful Muse,Yoga Sculpt,16,46,0.524670021990677,26,0.3331145224558349,1
Pilates Princess,Boxing,13,63,0.27582668115296116,0,0.6017862371036853,0
Boxing Baddie,Yoga Sculpt,17,73,0.6422399830277249,19,0.2627197876830432,0
HIIT Hustler,Reformer Pilates,8,69,0.3566846710718422,28,0.25922613802118805,1
Lagree Loyalist,Reformer Pilates,11,60,0.8787374329204312,15,0.5441949771099692,1
Balanced Burner,Reformer Pilates,7,40,0.49721905737790306,18,0.3518689102341769,1
Lagree Loyalist,Boxing,6,84,0.37923203283104,4,0.7348828353323785,0
Mindful Muse,Boxing,14,44,0.643504318936267,10,0.3778701364823545,0
Lagree Loyalist,Yoga Sculpt,19,1,0.6884958655761452,13,0.27910559553813463,0
HIIT Hustler,Reformer Pilates,16,48,0.9259761135100015,12,0.2960441242768174,0
Boxing Baddie,Lagree,14,18,0.1341580628538811,28,0.12015946253059187,0
Pilates Princess,HIIT,10,37,0.02922964192734967,12,0.45007066632373166,1
Boxing Baddie,HIIT,6,86,0.5675401836666535,6,0.6405541432518136,0
Balanced Burner,Reformer Pilates,7,16,0.9420109596553332,17,0.36646860231791967,0
Pilates Princess,Heated Mat Pilates,16,5,0.7127040622964278,7,0.43815630798743604,1
Balanced Burner,Yoga Sculpt,6,53,0.4859557125175329,17,0.3967050191447876,0
Balanced Burner,HIIT,11,47,0.06887510500133442,25,0.20191996699669348,0
HIIT Hustler,Boxing,7,43,0.9532878020053808,25,0.3051243183784951,1
HIIT Hustler,Boxing,19,58,0.5409796286823225,24,0.147832136713502,0
Mindful Muse,Lagree,6,33,0.15897507857671433,8,0.4953976378456484,0
Mindful Muse,Heated Mat Pilates,15,14,0.960182768607738,20,0.24380567503514855,0
Balanced Burner,Heated Mat Pilates,11,90,0.011641655063897027,13,0.5556417131943092,0
Boxing Baddie,Lagree,16,21,0.9134750073833765,11,0.2922952642891711,0
Mindful Muse,Yoga Sculpt,7,34,0.42709035485371316,24,0.503708967453543,1
HIIT Hustler,Yoga Sculpt,14,82,0.9227127356343318,26,0.2370021176893626,0
Mindful Muse,Reformer Pilates,15,1,0.1490229749080031,7,0.29226872218003697,1
Balanced Burner,Lagree,8,43,0.6266210952152843,2,0.540656619918662,0
Pilates Princess,Lagree,15,19,0.5718001668388397,15,0.361444540332169,0
Boxing Baddie,Boxing,18,44,0.32382784762216765,25,0.2626798747120874,1
Boxing Baddie,Lagree,13,61,0.3048031367955265,25,0.21609013529097154,0
Lagree Loyalist,Reformer Pilates,19,60,0.26011814405107503,5,0.41728491754367686,1
Mindful Muse,HIIT,14,96,0.44835173569593134,28,0.23782169616589505,0
Boxing Baddie,Yoga Sculpt,19,80,0.5132556217523874,3,0.40290577907998854,0
HIIT Hustler,Reformer Pilates,15,55,0.20308826129615443,2,0.38839268743261274,1
Pilates Princess,Reformer Pilates,10,55,0.6250517319875827,17,0.676454594503391,1
HIIT Hustler,Boxing,11,1,0.027387329841827013,11,0.26604469741344067,0
Mindful Muse,Reformer Pilates,18,11,0.6397658585362307,1,0.3616768199040278,0
Balanced Burner,Boxing,17,81,0.9680878842391546,12,0.3176541052830831,1
Lagree Loyalist,Boxing,15,22,0.9019209829796676,9,0.46683690616401313,1
Lagree Loyalist,Lagree,17,18,0.7923454714889323,23,0.42785876630343384,0
Pilates Princess,Reformer Pilates,10,53,0.18810594161282768,18,0.6127894904601973,0
Boxing Baddie,HIIT,19,68,0.3420141614834322,16,0.22495984535661517,1
Boxing Baddie,Heated Mat Pilates,19,20,0.4579917572601102,25,0.11294518947873909,1
Boxing Baddie,Reformer Pilates,11,59,0.19480914630775648,27,0.213896631680146,0
Lagree Loyalist,Boxing,16,19,0.5492507053658852,27,0.2061239626160307,1
Balanced Burner,HIIT,7,79,0.494390011153619,5,0.5580660784402797,0
Boxing Baddie,Boxing,20,5,0.5913981900995225,10,0.34089667103448135,0
HIIT Hustler,Lagree,17,58,0.7489036748129592,12,0.28306088647606686,0
Boxing Baddie,Heated Mat Pilates,14,89,0.4350335127264481,23,0.27858662755287106,0
Balanced Burner,Yoga Sculpt,12,95,0.3497986199427582,5,0.4675306537708782,1
Pilates Princess,Yoga Sculpt,11,98,0.5069839732939934,27,0.3807165347973351,0
Pilates Princess,Lagree,19,22,0.9311983686900742,16,0.32204255710286084,0
Lagree Loyalist,Lagree,20,53,0.5000766506363382,20,0.43144598234332415,0
Balanced Burner,Yoga Sculpt,20,17,0.8894404985110398,3,0.28942715013885445,1
HIIT Hustler,Lagree,16,41,0.12384920930733234,27,0.1294483380630746,0
Balanced Burner,Yoga Sculpt,9,84,0.7813203421504687,29,0.26588459210426096,0
HIIT Hustler,Lagree,15,47,0.27446675853679425,23,0.17673015979561008,0
HIIT Hustler,Yoga Sculpt,14,12,0.26427266988558795,13,0.23028224285656979,0
Balanced Burner,HIIT,16,27,0.9960845185485795,17,0.23215642489787658,1
Mindful Muse,Lagree,18,13,0.11580806806310828,11,0.21999821546069503,0
Balanced Burner,Yoga Sculpt,12,93,0.281594783790571,11,0.38686210147331374,0
HIIT Hustler,Lagree,20,36,0.27006006827940976,0,0.2958826771000022,0
Boxing Baddie,Yoga Sculpt,9,98,0.019198349437101192,21,0.35930064669809714,1
Pilates Princess,Yoga Sculpt,8,46,0.4976588591419375,24,0.41067623341282533,1
Pilates Princess,Boxing,18,52,0.23636838144008643,7,0.39847680417430353,0
Lagree Loyalist,Boxing,19,40,0.8708667719660909,21,0.2834362602593101,1
Pilates Princess,Heated Mat Pilates,15,39,0.04975651022548988,17,0.3036193284753397,0
Mindful Muse,Lagree,13,21,0.4053645655332737,26,0.18971637087857063,0
HIIT Hustler,HIIT,11,34,0.6535269909068991,8,0.5876013098006115,1
Balanced Burner,Reformer Pilates,7,76,0.7218194597708567,27,0.3071549235396503,0
Balanced Burner,Reformer Pilates,12,8,0.7644581179920908,20,0.23314045756265653,0
Mindful Muse,Boxing,13,79,0.8993385343002486,9,0.48593756302666496,0
Pilates Princess,Lagree,10,76,0.9433662769394375,15,0.5748539223552771,0
HIIT Hustler,Boxing,8,17,0.6918397704334861,7,0.4345162861996257,0
Pilates Princess,Yoga Sculpt,17,52,0.6640470251316387,10,0.4334039317020565,0
Lagree Loyalist,Yoga Sculpt,13,72,0.5331343488722461,16,0.46403238593100266,1
Pilates Princess,HIIT,7,7,0.4347124287703371,27,0.34126910087317613,0
Lagree Loyalist,Lagree,15,18,0.9731423978319885,19,0.544354461445323,1
Balanced Burner,Reformer Pilates,20,79,0.6608321853211901,21,0.1741134460849893,0
HIIT Hustler,HIIT,16,74,0.6095240526547997,22,0.38245456467919087,1
Boxing Baddie,Lagree,11,42,0.29458717610453433,20,0.2583223651762336,0
Lagree Loyalist,Lagree,12,91,0.38116075536140914,3,0.8094894941877527,0
Pilates Princess,Boxing,15,31,0.2577695210712201,22,0.2657847951994515,0
Pilates Princess,Boxing,14,18,0.4929699120549804,10,0.4295922277004015,0
Balanced Burner,Lagree,10,6,0.36741814820348007,13,0.30793853862683335,0
Mindful Muse,Heated Mat Pilates,17,23,0.8777576416220388,24,0.18680632127726876,0
Boxing Baddie,HIIT,16,22,0.5025203224438639,11,0.2533660345764509,0
Mindful Muse,Lagree,6,6,0.9876246045677854,21,0.3777874172247788,0
Pilates Princess,Boxing,15,39,0.7711406496565023,9,0.4826495504381263,0
Mindful Muse,HIIT,7,78,0.12956085320149713,24,0.34520683257961865,1
Boxing Baddie,Reformer Pilates,13,22,0.20352999916286807,9,0.29106133397772044,1
Boxing Baddie,Lagree,6,78,0.9275154919864755,12,0.5952610472418738,0
HIIT Hustler,Yoga Sculpt,7,71,0.9615114994612174,10,0.5313222925619207,1
Mindful Muse,Lagree,10,72,0.004792804215073443,5,0.49597936708553275,1
HIIT Hustler,Lagree,20,90,0.45546471522620424,19,0.20046981727461172,0
Pilates Princess,HIIT,15,21,0.25645271613658216,16,0.3171774451877443,0
Pilates Princess,HIIT,17,21,0.27726449195874525,22,0.22857628998383656,0
Pilates Princess,Boxing,18,19,0.5004460695216748,28,0.18320581340444086,0
Balanced Burner,Heated Mat Pilates,16,20,0.5676471438212141,0,0.5720681425183521,1
Mindful Muse,Lagree,20,13,0.06355966356226939,14,0.1684606914205662,0
Lagree Loyalist,Boxing,18,84,0.6580925581107304,11,0.4692527296333672,0
Boxing Baddie,Reformer Pilates,16,21,0.4051484036560151,11,0.2426095035747093,0
Lagree Loyalist,HIIT,8,32,0.05178576920235389,0,0.6099427225067404,1
Pilates Princess,Heated Mat Pilates,18,77,0.1268694451167769,3,0.4646676680770472,0
Mindful Muse,Yoga Sculpt,9,12,0.050755180367689334,2,0.6620184398646028,1
HIIT Hustler,Yoga Sculpt,20,85,0.34813511877050063,23,0.16103335070466337,0
Lagree Loyalist,Heated Mat Pilates,15,89,0.6582430953053707,5,0.6122893989685207,1
Pilates Princess,Boxing,19,84,0.6058466820564024,13,0.39005604095504287,0
